date,code,shares,source
2023-04-03,510500,7779368600.0,sse
2023-04-03,512100,3432217600.0,sse
2023-04-03,588000,48638668200.0,sse
2023-04-03,588080,18415628100.0,sse
2023-04-04,510050,20449566800.0,sse
2023-04-04,510300,16370587700.0,sse
2023-04-04,510310,8242307400.0,sse
2023-04-04,510330,6095949800.0,sse
2023-04-04,510500,7800568600.0,sse
2023-04-04,512100,3400217600.0,sse
2023-04-04,588000,47284168200.0,sse
2023-04-04,588080,18088628100.0,sse
2023-04-06,510050,20542266800.0,sse
2023-04-06,510300,16332787700.0,sse
2023-04-06,510310,8228307400.0,sse
2023-04-06,510330,6087849800.0,sse
2023-04-06,510500,7638968600.0,sse
2023-04-06,512100,3264217600.0,sse
2023-04-06,588000,45727168200.0,sse
2023-04-06,588080,17503628100.0,sse
2023-04-07,510050,20591766800.0,sse
2023-04-07,510300,16341787700.0,sse
2023-04-07,510310,8240307400.0,sse
2023-04-07,510330,6084249800.0,sse
2023-04-07,510500,7611768600.0,sse
2023-04-07,512100,3263217600.0,sse
2023-04-07,588000,44975668200.0,sse
2023-04-07,588080,17311628100.0,sse
2023-04-10,510050,20661066800.0,sse
2023-04-10,510300,16339987700.0,sse
2023-04-10,510310,8264307400.0,sse
2023-04-10,510330,6072549800.0,sse
2023-04-10,510500,7592568600.0,sse
2023-04-10,512100,3272217600.0,sse
2023-04-10,588000,44318668200.0,sse
2023-04-10,588080,17185628100.0,sse
2023-04-11,510050,20701566800.0,sse
2023-04-11,510300,16469587700.0,sse
2023-04-11,510310,8264307400.0,sse
2023-04-11,510330,6095949800.0,sse
2023-04-11,510500,7797768600.0,sse
2023-04-11,512100,3329217600.0,sse
2023-04-11,588000,43657168200.0,sse
2023-04-11,588080,17053628100.0,sse
2023-04-12,510050,20667366800.0,sse
2023-04-12,510300,16323787700.0,sse
2023-04-12,510310,8208307400.0,sse
2023-04-12,510330,6082449800.0,sse
2023-04-12,510500,7506568600.0,sse
2023-04-12,512100,3244217600.0,sse
2023-04-12,588000,43382668200.0,sse
2023-04-12,588080,16945628100.0,sse
2023-04-13,510050,20528766800.0,sse
2023-04-13,510300,16247287700.0,sse
2023-04-13,510310,8200307400.0,sse
2023-04-13,510330,6078849800.0,sse
2023-04-13,510500,7412968600.0,sse
2023-04-13,512100,3254217600.0,sse
2023-04-13,588000,43630168200.0,sse
2023-04-13,588080,17023628100.0,sse
2023-04-14,510050,20453166800.0,sse
2023-04-14,510300,16216687700.0,sse
2023-04-14,510310,8200307400.0,sse
2023-04-14,510330,6079749800.0,sse
2023-04-14,510500,7368968600.0,sse
2023-04-14,512100,3257217600.0,sse
2023-04-14,588000,43022668200.0,sse
2023-04-14,588080,16945628100.0,sse
2023-04-17,510050,20158866800.0,sse
2023-04-17,510300,16080787700.0,sse
2023-04-17,510310,8188307400.0,sse
2023-04-17,510330,6083349800.0,sse
2023-04-17,510500,7339768600.0,sse
2023-04-17,512100,3268217600.0,sse
2023-04-17,588000,43112668200.0,sse
2023-04-17,588080,16933628100.0,sse
2023-04-18,510050,20168766800.0,sse
2023-04-18,510300,16072687700.0,sse
2023-04-18,510310,8182307400.0,sse
2023-04-18,510330,6085149800.0,sse
2023-04-18,510500,7217768600.0,sse
2023-04-18,512100,3224217600.0,sse
2023-04-18,588000,43432168200.0,sse
2023-04-18,588080,16864628100.0,sse
2023-04-19,510050,20429766800.0,sse
2023-04-19,510300,16078987700.0,sse
2023-04-19,510310,8172307400.0,sse
2023-04-19,510330,6085149800.0,sse
2023-04-19,510500,7209368600.0,sse
2023-04-19,512100,3182217600.0,sse
2023-04-19,588000,42766168200.0,sse
2023-04-19,588080,16858628100.0,sse
2023-04-20,510050,20622366800.0,sse
2023-04-20,510300,16039387700.0,sse
2023-04-20,510310,8104307400.0,sse
2023-04-20,510330,6079749800.0,sse
2023-04-20,510500,7203368600.0,sse
2023-04-20,512100,3154217600.0,sse
2023-04-20,588000,41488168200.0,sse
2023-04-20,588080,16669628100.0,sse
2023-04-21,510050,20515266800.0,sse
2023-04-21,510300,15846787700.0,sse
2023-04-21,510310,8098307400.0,sse
2023-04-21,510330,6068049800.0,sse
2023-04-21,510500,7252968600.0,sse
2023-04-21,512100,3172217600.0,sse
2023-04-21,588000,41807668200.0,sse
2023-04-21,588080,16684628100.0,sse
2023-04-24,510050,20448666800.0,sse
2023-04-24,510300,15934987700.0,sse
2023-04-24,510310,8146307400.0,sse
2023-04-24,510330,6070749800.0,sse
2023-04-24,510500,7318968600.0,sse
2023-04-24,512100,3341217600.0,sse
2023-04-24,588000,42473668200.0,sse
2023-04-24,588080,16669628100.0,sse
2023-04-25,510050,20580966800.0,sse
2023-04-25,510300,16474987700.0,sse
2023-04-25,510310,8206307400.0,sse
2023-04-25,510330,6122049800.0,sse
2023-04-25,510500,7421368600.0,sse
2023-04-25,512100,3688217600.0,sse
2023-04-25,588000,43810168200.0,sse
2023-04-25,588080,16804628100.0,sse
2023-04-26,510050,20063466800.0,sse
2023-04-26,510300,16797187700.0,sse
2023-04-26,510310,8244307400.0,sse
2023-04-26,510330,6145449800.0,sse
2023-04-26,510500,7444968600.0,sse
2023-04-26,512100,3780217600.0,sse
2023-04-26,588000,44503168200.0,sse
2023-04-26,588080,16921628100.0,sse
2023-04-27,510050,19819566800.0,sse
2023-04-27,510300,16769287700.0,sse
2023-04-27,510310,8248307400.0,sse
2023-04-27,510330,6138249800.0,sse
2023-04-27,510500,7530968600.0,sse
2023-04-27,512100,4040217600.0,sse
2023-04-27,588000,45506668200.0,sse
2023-04-27,588080,17167628100.0,sse
2023-04-28,510050,19891566800.0,sse
2023-04-28,510300,16812487700.0,sse
2023-04-28,510310,8248307400.0,sse
2023-04-28,510330,6166149800.0,sse
2023-04-28,510500,7603368600.0,sse
2023-04-28,512100,4108217600.0,sse
2023-04-28,588000,46613668200.0,sse
2023-04-28,588080,17374628100.0,sse
2023-05-04,510050,19356966800.0,sse
2023-05-04,510300,16753987700.0,sse
2023-05-04,510310,8242307400.0,sse
2023-05-04,510330,6156249800.0,sse
2023-05-04,510500,7550168600.0,sse
2023-05-04,512100,4070217600.0,sse
2023-05-04,588000,48454168200.0,sse
2023-05-04,588080,17632628100.0,sse
2023-05-05,510050,19239966800.0,sse
2023-05-05,510300,16672987700.0,sse
2023-05-05,510310,8230307400.0,sse
2023-05-05,510330,6152649800.0,sse
2023-05-05,510500,7494568600.0,sse
2023-05-05,512100,4007217600.0,sse
2023-05-05,588000,50002168200.0,sse
2023-05-05,588080,17938628100.0,sse
2023-05-08,510050,18723366800.0,sse
2023-05-08,510300,16235587700.0,sse
2023-05-08,510310,8210307400.0,sse
2023-05-08,510330,6140949800.0,sse
2023-05-08,510500,7439768600.0,sse
2023-05-08,512100,3870217600.0,sse
2023-05-08,588000,50497168200.0,sse
2023-05-08,588080,18112628100.0,sse
2023-05-09,510050,18677466800.0,sse
2023-05-09,510300,16079887700.0,sse
2023-05-09,510310,8198307400.0,sse
2023-05-09,510330,6081549800.0,sse
2023-05-09,510500,7315768600.0,sse
2023-05-09,512100,3822217600.0,sse
2023-05-09,588000,52157668200.0,sse
2023-05-09,588080,18499628100.0,sse
2023-05-10,510050,19617966800.0,sse
2023-05-10,510300,16519987700.0,sse
2023-05-10,510310,8204307400.0,sse
2023-05-10,510330,6088749800.0,sse
2023-05-10,510500,7415368600.0,sse
2023-05-10,512100,3842217600.0,sse
2023-05-10,588000,53800168200.0,sse
2023-05-10,588080,18880628100.0,sse
2023-05-11,510050,19541466800.0,sse
2023-05-11,510300,16423687700.0,sse
2023-05-11,510310,8206307400.0,sse
2023-05-11,510330,6078849800.0,sse
2023-05-11,510500,7402168600.0,sse
2023-05-11,512100,3795217600.0,sse
2023-05-11,588000,54583168200.0,sse
2023-05-11,588080,19069628100.0,sse
2023-05-12,510050,19965366800.0,sse
2023-05-12,510300,16509187700.0,sse
2023-05-12,510310,8340307400.0,sse
2023-05-12,510330,6104949800.0,sse
2023-05-12,510500,7410168600.0,sse
2023-05-12,512100,3755217600.0,sse
2023-05-12,588000,55676668200.0,sse
2023-05-12,588080,19045628100.0,sse
2023-05-15,510050,20294766800.0,sse
2023-05-15,510300,17014987700.0,sse
2023-05-15,510310,8382307400.0,sse
2023-05-15,510330,6118449800.0,sse
2023-05-15,510500,7479368600.0,sse
2023-05-15,512100,3748217600.0,sse
2023-05-15,588000,56347168200.0,sse
2023-05-15,588080,19192628100.0,sse
2023-05-16,510050,20320866800.0,sse
2023-05-16,510300,17022187700.0,sse
2023-05-16,510310,8488307400.0,sse
2023-05-16,510330,6118449800.0,sse
2023-05-16,510500,7484568600.0,sse
2023-05-16,512100,3698217600.0,sse
2023-05-16,588000,56716168200.0,sse
2023-05-16,588080,19243628100.0,sse
2023-05-17,510050,20688966800.0,sse
2023-05-17,510300,17248987700.0,sse
2023-05-17,510310,8514307400.0,sse
2023-05-17,510330,6139149800.0,sse
2023-05-17,510500,7543368600.0,sse
2023-05-17,512100,3763217600.0,sse
2023-05-17,588000,57166168200.0,sse
2023-05-17,588080,19282628100.0,sse
2023-05-18,510050,20513466800.0,sse
2023-05-18,510300,16939387700.0,sse
2023-05-18,510310,8536307400.0,sse
2023-05-18,510330,6126549800.0,sse
2023-05-18,510500,7471368600.0,sse
2023-05-18,512100,3637217600.0,sse
2023-05-18,588000,56950168200.0,sse
2023-05-18,588080,19285628100.0,sse
2023-05-19,510050,20416266800.0,sse
2023-05-19,510300,16942087700.0,sse
2023-05-19,510310,8576307400.0,sse
2023-05-19,510330,6123849800.0,sse
2023-05-19,510500,7544568600.0,sse
2023-05-19,512100,3631217600.0,sse
2023-05-19,588000,56653168200.0,sse
2023-05-19,588080,19225628100.0,sse
2023-05-22,510050,19987866800.0,sse
2023-05-22,510300,16903387700.0,sse
2023-05-22,510310,8620307400.0,sse
2023-05-22,510330,6127449800.0,sse
2023-05-22,510500,7554568600.0,sse
2023-05-22,512100,3567217600.0,sse
2023-05-22,588000,56968168200.0,sse
2023-05-22,588080,19363628100.0,sse
2023-05-23,510050,19870866800.0,sse
2023-05-23,510300,16828687700.0,sse
2023-05-23,510310,8694307400.0,sse
2023-05-23,510330,6131049800.0,sse
2023-05-23,510500,7550968600.0,sse
2023-05-23,512100,3542217600.0,sse
2023-05-23,588000,57251668200.0,sse
2023-05-23,588080,19537628100.0,sse
2023-05-24,510050,19668366800.0,sse
2023-05-24,510300,16719787700.0,sse
2023-05-24,510310,8752307400.0,sse
2023-05-24,510330,6140049800.0,sse
2023-05-24,510500,7686968600.0,sse
2023-05-24,512100,3653217600.0,sse
2023-05-24,588000,57746668200.0,sse
2023-05-24,588080,19699628100.0,sse
2023-05-25,510050,19826766800.0,sse
2023-05-25,510300,16770187700.0,sse
2023-05-25,510310,8818307400.0,sse
2023-05-25,510330,6159849800.0,sse
2023-05-25,510500,7727768600.0,sse
2023-05-25,512100,3661217600.0,sse
2023-05-25,588000,58336168200.0,sse
2023-05-25,588080,19906628100.0,sse
2023-05-26,510050,19785366800.0,sse
2023-05-26,510300,16834987700.0,sse
2023-05-26,510310,8830307400.0,sse
2023-05-26,510330,6167049800.0,sse
2023-05-26,510500,7755768600.0,sse
2023-05-26,512100,3664217600.0,sse
2023-05-26,588000,58363168200.0,sse
2023-05-26,588080,20110628100.0,sse
2023-05-29,510050,20089566800.0,sse
2023-05-29,510300,16911487700.0,sse
2023-05-29,510310,8878307400.0,sse
2023-05-29,510330,6167049800.0,sse
2023-05-29,510500,7666968600.0,sse
2023-05-29,512100,3650217600.0,sse
2023-05-29,588000,58885168200.0,sse
2023-05-29,588080,20419628100.0,sse
2023-05-30,510050,20331666800.0,sse
2023-05-30,510300,17074387700.0,sse
2023-05-30,510310,8886307400.0,sse
2023-05-30,510330,6185049800.0,sse
2023-05-30,510500,7722968600.0,sse
2023-05-30,512100,3796217600.0,sse
2023-05-30,588000,59128168200.0,sse
2023-05-30,588080,20599628100.0,sse
2023-05-31,510050,20917566800.0,sse
2023-05-31,510300,17354287700.0,sse
2023-05-31,510310,8888307400.0,sse
2023-05-31,510330,6205749800.0,sse
2023-05-31,510500,7687368600.0,sse
2023-05-31,512100,3749217600.0,sse
2023-05-31,588000,59312668200.0,sse
2023-05-31,588080,21172628100.0,sse
2023-06-01,510050,21253266800.0,sse
2023-06-01,510300,17638687700.0,sse
2023-06-01,510310,8930307400.0,sse
2023-06-01,510330,6222849800.0,sse
2023-06-01,510500,7812968600.0,sse
2023-06-01,512100,3800217600.0,sse
2023-06-01,588000,59024668200.0,sse
2023-06-01,588080,21316628100.0,sse
2023-06-02,510050,21327966800.0,sse
2023-06-02,510300,17814187700.0,sse
2023-06-02,510310,9048307400.0,sse
2023-06-02,510330,6262449800.0,sse
2023-06-02,510500,7946568600.0,sse
2023-06-02,512100,3797217600.0,sse
2023-06-02,588000,59015668200.0,sse
2023-06-02,588080,21709628100.0,sse
2023-06-05,510050,21336066800.0,sse
2023-06-05,510300,17796187700.0,sse
2023-06-05,510310,9052307400.0,sse
2023-06-05,510330,6262449800.0,sse
2023-06-05,510500,7950168600.0,sse
2023-06-05,512100,3736217600.0,sse
2023-06-05,588000,58912168200.0,sse
2023-06-05,588080,21829628100.0,sse
2023-06-06,510050,21233466800.0,sse
2023-06-06,510300,17765587700.0,sse
2023-06-06,510310,9086307400.0,sse
2023-06-06,510330,6209349800.0,sse
2023-06-06,510500,7972568600.0,sse
2023-06-06,512100,3699217600.0,sse
2023-06-06,588000,59803168200.0,sse
2023-06-06,588080,22147628100.0,sse
2023-06-07,510050,21363066800.0,sse
2023-06-07,510300,17783587700.0,sse
2023-06-07,510310,9264307400.0,sse
2023-06-07,510330,6211149800.0,sse
2023-06-07,510500,8011368600.0,sse
2023-06-07,512100,3691217600.0,sse
2023-06-07,588000,60424168200.0,sse
2023-06-07,588080,22357628100.0,sse
2023-06-08,510050,21699666800.0,sse
2023-06-08,510300,17807887700.0,sse
2023-06-08,510310,9342307400.0,sse
2023-06-08,510330,6219249800.0,sse
2023-06-08,510500,8019768600.0,sse
2023-06-08,512100,3686217600.0,sse
2023-06-08,588000,61553668200.0,sse
2023-06-08,588080,22483628100.0,sse
2023-06-09,510050,22022766800.0,sse
2023-06-09,510300,18090487700.0,sse
2023-06-09,510310,9436307400.0,sse
2023-06-09,510330,6259749800.0,sse
2023-06-09,510500,8066568600.0,sse
2023-06-09,512100,3692217600.0,sse
2023-06-09,588000,61760668200.0,sse
2023-06-09,588080,22393628100.0,sse
2023-06-12,510050,21651966800.0,sse
2023-06-12,510300,18071587700.0,sse
2023-06-12,510310,9444307400.0,sse
2023-06-12,510330,6255249800.0,sse
2023-06-12,510500,8103768600.0,sse
2023-06-12,512100,3636217600.0,sse
2023-06-12,588000,62323168200.0,sse
2023-06-12,588080,22450628100.0,sse
2023-06-13,510050,21719466800.0,sse
2023-06-13,510300,18081487700.0,sse
2023-06-13,510310,9452307400.0,sse
2023-06-13,510330,6247149800.0,sse
2023-06-13,510500,8123768600.0,sse
2023-06-13,512100,3641217600.0,sse
2023-06-13,588000,62066668200.0,sse
2023-06-13,588080,22558628100.0,sse
2023-06-14,510050,21359466800.0,sse
2023-06-14,510300,18078787700.0,sse
2023-06-14,510310,9476307400.0,sse
2023-06-14,510330,6230949800.0,sse
2023-06-14,510500,8123368600.0,sse
2023-06-14,512100,3622217600.0,sse
2023-06-14,588000,62597668200.0,sse
2023-06-14,588080,22627628100.0,sse
2023-06-15,510050,21294666800.0,sse
2023-06-15,510300,18063487700.0,sse
2023-06-15,510310,9500307400.0,sse
2023-06-15,510330,6219249800.0,sse
2023-06-15,510500,8135768600.0,sse
2023-06-15,512100,3617217600.0,sse
2023-06-15,588000,63164668200.0,sse
2023-06-15,588080,22810628100.0,sse
2023-06-16,510050,21197466800.0,sse
2023-06-16,510300,18193087700.0,sse
2023-06-16,510310,9536307400.0,sse
2023-06-16,510330,6223749800.0,sse
2023-06-16,510500,8116168600.0,sse
2023-06-16,512100,3593217600.0,sse
2023-06-16,588000,62534668200.0,sse
2023-06-16,588080,22753628100.0,sse
2023-06-19,510050,21258666800.0,sse
2023-06-19,510300,18215587700.0,sse
2023-06-19,510310,9546307400.0,sse
2023-06-19,510330,6172449800.0,sse
2023-06-19,510500,8096968600.0,sse
2023-06-19,512100,3424217600.0,sse
2023-06-19,588000,61688668200.0,sse
2023-06-19,588080,22570628100.0,sse
2023-06-20,510050,21399966800.0,sse
2023-06-20,510300,18183187700.0,sse
2023-06-20,510310,9554307400.0,sse
2023-06-20,510330,6120249800.0,sse
2023-06-20,510500,8093768600.0,sse
2023-06-20,512100,3252217600.0,sse
2023-06-20,588000,60833668200.0,sse
2023-06-20,588080,22144628100.0,sse
2023-06-21,510050,21638466800.0,sse
2023-06-21,510300,18140887700.0,sse
2023-06-21,510310,9558307400.0,sse
2023-06-21,510330,6107649800.0,sse
2023-06-21,510500,8112168600.0,sse
2023-06-21,512100,3222217600.0,sse
2023-06-21,588000,61346668200.0,sse
2023-06-21,588080,22240628100.0,sse
2023-06-26,510050,22119066800.0,sse
2023-06-26,510300,18341587700.0,sse
2023-06-26,510310,9694307400.0,sse
2023-06-26,510330,6131949800.0,sse
2023-06-26,510500,8368168600.0,sse
2023-06-26,512100,3748217600.0,sse
2023-06-26,588000,62593168200.0,sse
2023-06-26,588080,22462628100.0,sse
2023-06-27,510050,22576266800.0,sse
2023-06-27,510300,18311887700.0,sse
2023-06-27,510310,9704307400.0,sse
2023-06-27,510330,6133749800.0,sse
2023-06-27,510500,8161368600.0,sse
2023-06-27,512100,3666217600.0,sse
2023-06-27,588000,63335668200.0,sse
2023-06-27,588080,22876628100.0,sse
2023-06-28,510050,22578066800.0,sse
2023-06-28,510300,18303787700.0,sse
2023-06-28,510310,9710307400.0,sse
2023-06-28,510330,6131049800.0,sse
2023-06-28,510500,8074568600.0,sse
2023-06-28,512100,3812217600.0,sse
2023-06-28,588000,63722668200.0,sse
2023-06-28,588080,23029628100.0,sse
2023-06-29,510050,22590666800.0,sse
2023-06-29,510300,18318187700.0,sse
2023-06-29,510310,9716307400.0,sse
2023-06-29,510330,6132849800.0,sse
2023-06-29,510500,7972168600.0,sse
2023-06-29,512100,3628217600.0,sse
2023-06-29,588000,64172668200.0,sse
2023-06-29,588080,23167628100.0,sse
2023-06-30,510050,22686066800.0,sse
2023-06-30,510300,18521587700.0,sse
2023-06-30,510310,9738307400.0,sse
2023-06-30,510330,6152649800.0,sse
2023-06-30,510500,7948968600.0,sse
2023-06-30,512100,3699217600.0,sse
2023-06-30,588000,63952168200.0,sse
2023-06-30,588080,23026628100.0,sse
2023-07-03,510050,22751766800.0,sse
2023-07-03,510300,18636787700.0,sse
2023-07-03,510310,9772307400.0,sse
2023-07-03,510330,6154449800.0,sse
2023-07-03,510500,7880568600.0,sse
2023-07-03,512100,3723217600.0,sse
2023-07-03,588000,64766668200.0,sse
2023-07-03,588080,23176628100.0,sse
2023-07-04,510050,22227066800.0,sse
2023-07-04,510300,18625987700.0,sse
2023-07-04,510310,9772307400.0,sse
2023-07-04,510330,6199449800.0,sse
2023-07-04,510500,7763368600.0,sse
2023-07-04,512100,3596217600.0,sse
2023-07-04,588000,64636168200.0,sse
2023-07-04,588080,23077628100.0,sse
2023-07-05,510050,21689766800.0,sse
2023-07-05,510300,18629587700.0,sse
2023-07-05,510310,9932307400.0,sse
2023-07-05,510330,6196749800.0,sse
2023-07-05,510500,7640968600.0,sse
2023-07-05,512100,3548217600.0,sse
2023-07-05,588000,65374168200.0,sse
2023-07-05,588080,23158628100.0,sse
2023-07-06,510050,21661866800.0,sse
2023-07-06,510300,18661087700.0,sse
2023-07-06,510310,9954307400.0,sse
2023-07-06,510330,6197649800.0,sse
2023-07-06,510500,7546568600.0,sse
2023-07-06,512100,3440217600.0,sse
2023-07-06,588000,65671168200.0,sse
2023-07-06,588080,23338628100.0,sse
2023-07-07,510050,21696066800.0,sse
2023-07-07,510300,18685387700.0,sse
2023-07-07,510310,10028307400.0,sse
2023-07-07,510330,6197649800.0,sse
2023-07-07,510500,7517768600.0,sse
2023-07-07,512100,3408217600.0,sse
2023-07-07,588000,66602668200.0,sse
2023-07-07,588080,23557628100.0,sse
2023-07-10,510050,21679866800.0,sse
2023-07-10,510300,18795187700.0,sse
2023-07-10,510310,10076307400.0,sse
2023-07-10,510330,6198549800.0,sse
2023-07-10,510500,7496168600.0,sse
2023-07-10,512100,3437217600.0,sse
2023-07-10,588000,66836668200.0,sse
2023-07-10,588080,23785628100.0,sse
2023-07-11,510050,21764466800.0,sse
2023-07-11,510300,19138987700.0,sse
2023-07-11,510310,10136307400.0,sse
2023-07-11,510330,6215649800.0,sse
2023-07-11,510500,7502168600.0,sse
2023-07-11,512100,3466217600.0,sse
2023-07-11,588000,66859168200.0,sse
2023-07-11,588080,23773628100.0,sse
2023-07-12,510050,21741066800.0,sse
2023-07-12,510300,19147987700.0,sse
2023-07-12,510310,10224307400.0,sse
2023-07-12,510330,6218349800.0,sse
2023-07-12,510500,7504168600.0,sse
2023-07-12,512100,3519217600.0,sse
2023-07-12,588000,67745668200.0,sse
2023-07-12,588080,23983628100.0,sse
2023-07-13,510050,21730266800.0,sse
2023-07-13,510300,19345087700.0,sse
2023-07-13,510310,10416307400.0,sse
2023-07-13,510330,6235449800.0,sse
2023-07-13,510500,7590168600.0,sse
2023-07-13,512100,3697217600.0,sse
2023-07-13,588000,67340668200.0,sse
2023-07-13,588080,23977628100.0,sse
2023-07-14,510050,21615966800.0,sse
2023-07-14,510300,19363087700.0,sse
2023-07-14,510310,10500307400.0,sse
2023-07-14,510330,6239049800.0,sse
2023-07-14,510500,7590968600.0,sse
2023-07-14,512100,3697217600.0,sse
2023-07-14,588000,67268668200.0,sse
2023-07-14,588080,24034628100.0,sse
2023-07-17,510050,21283866800.0,sse
2023-07-17,510300,19361287700.0,sse
2023-07-17,510310,10608307400.0,sse
2023-07-17,510330,6239049800.0,sse
2023-07-17,510500,7494168600.0,sse
2023-07-17,512100,3627217600.0,sse
2023-07-17,588000,67952668200.0,sse
2023-07-17,588080,24139628100.0,sse
2023-07-18,510050,21270366800.0,sse
2023-07-18,510300,19362187700.0,sse
2023-07-18,510310,10674307400.0,sse
2023-07-18,510330,6239049800.0,sse
2023-07-18,510500,7445768600.0,sse
2023-07-18,512100,3651217600.0,sse
2023-07-18,588000,68488168200.0,sse
2023-07-18,588080,24331628100.0,sse
2023-07-19,510050,21394566800.0,sse
2023-07-19,510300,19535887700.0,sse
2023-07-19,510310,10886307400.0,sse
2023-07-19,510330,6250749800.0,sse
2023-07-19,510500,7441768600.0,sse
2023-07-19,512100,3656217600.0,sse
2023-07-19,588000,68947168200.0,sse
2023-07-19,588080,24457628100.0,sse
2023-07-20,510050,21505266800.0,sse
2023-07-20,510300,19855387700.0,sse
2023-07-20,510310,10968307400.0,sse
2023-07-20,510330,6285849800.0,sse
2023-07-20,510500,7594168600.0,sse
2023-07-20,512100,3969217600.0,sse
2023-07-20,588000,69586168200.0,sse
2023-07-20,588080,24694628100.0,sse
2023-07-21,510050,21497166800.0,sse
2023-07-21,510300,20199187700.0,sse
2023-07-21,510310,11050307400.0,sse
2023-07-21,510330,6340749800.0,sse
2023-07-21,510500,7760168600.0,sse
2023-07-21,512100,4120217600.0,sse
2023-07-21,588000,70693168200.0,sse
2023-07-21,588080,24820628100.0,sse
2023-07-24,510050,21388266800.0,sse
2023-07-24,510300,20220787700.0,sse
2023-07-24,510310,11102307400.0,sse
2023-07-24,510330,6352449800.0,sse
2023-07-24,510500,7780968600.0,sse
2023-07-24,512100,4178217600.0,sse
2023-07-24,588000,71404168200.0,sse
2023-07-24,588080,24961628100.0,sse
2023-07-25,510050,20703366800.0,sse
2023-07-25,510300,20244187700.0,sse
2023-07-25,510310,11164307400.0,sse
2023-07-25,510330,6355149800.0,sse
2023-07-25,510500,7820168600.0,sse
2023-07-25,512100,4347217600.0,sse
2023-07-25,588000,71854168200.0,sse
2023-07-25,588080,24979628100.0,sse
2023-07-26,510050,20654766800.0,sse
2023-07-26,510300,20290087700.0,sse
2023-07-26,510310,11218307400.0,sse
2023-07-26,510330,6388449800.0,sse
2023-07-26,510500,7831768600.0,sse
2023-07-26,512100,4400217600.0,sse
2023-07-26,588000,72128668200.0,sse
2023-07-26,588080,25111628100.0,sse
2023-07-27,510050,20224566800.0,sse
2023-07-27,510300,20282887700.0,sse
2023-07-27,510310,11416307400.0,sse
2023-07-27,510330,6383049800.0,sse
2023-07-27,510500,7836168600.0,sse
2023-07-27,512100,4453217600.0,sse
2023-07-27,588000,73105168200.0,sse
2023-07-27,588080,25315628100.0,sse
2023-07-28,510050,20763666800.0,sse
2023-07-28,510300,21203587700.0,sse
2023-07-28,510310,11664307400.0,sse
2023-07-28,510330,6535149800.0,sse
2023-07-28,510500,7884168600.0,sse
2023-07-28,512100,4668217600.0,sse
2023-07-28,588000,73933168200.0,sse
2023-07-28,588080,25441628100.0,sse
2023-07-31,510050,21154266800.0,sse
2023-07-31,510300,22448287700.0,sse
2023-07-31,510310,11964307400.0,sse
2023-07-31,510330,6689949800.0,sse
2023-07-31,510500,7962168600.0,sse
2023-07-31,512100,4737217600.0,sse
2023-07-31,588000,75548668200.0,sse
2023-07-31,588080,25756628100.0,sse
2023-08-01,510050,21522366800.0,sse
2023-08-01,510300,23113387700.0,sse
2023-08-01,510310,12712307400.0,sse
2023-08-01,510330,6765549800.0,sse
2023-08-01,510500,7992968600.0,sse
2023-08-01,512100,4738217600.0,sse
2023-08-01,588000,76133668200.0,sse
2023-08-01,588080,25819628100.0,sse
2023-08-02,510050,21986766800.0,sse
2023-08-02,510300,23380687700.0,sse
2023-08-02,510310,12904307400.0,sse
2023-08-02,510330,6807849800.0,sse
2023-08-02,510500,7973368600.0,sse
2023-08-02,512100,4654217600.0,sse
2023-08-02,588000,76556668200.0,sse
2023-08-02,588080,25951628100.0,sse
2023-08-03,510050,22142466800.0,sse
2023-08-03,510300,23490487700.0,sse
2023-08-03,510310,12956307400.0,sse
2023-08-03,510330,6830349800.0,sse
2023-08-03,510500,7844168600.0,sse
2023-08-03,512100,4407217600.0,sse
2023-08-03,588000,76763668200.0,sse
2023-08-03,588080,26164628100.0,sse
2023-08-04,510050,22285566800.0,sse
2023-08-04,510300,24113287700.0,sse
2023-08-04,510310,13030307400.0,sse
2023-08-04,510330,6951849800.0,sse
2023-08-04,510500,7862168600.0,sse
2023-08-04,512100,4431217600.0,sse
2023-08-04,588000,77497168200.0,sse
2023-08-04,588080,26344628100.0,sse
2023-08-07,510050,22941666800.0,sse
2023-08-07,510300,25015087700.0,sse
2023-08-07,510310,13168307400.0,sse
2023-08-07,510330,7185849800.0,sse
2023-08-07,510500,8148168600.0,sse
2023-08-07,512100,4481217600.0,sse
2023-08-07,588000,78226168200.0,sse
2023-08-07,588080,26509628100.0,sse
2023-08-08,510050,23468166800.0,sse
2023-08-08,510300,25569487700.0,sse
2023-08-08,510310,13332307400.0,sse
2023-08-08,510330,7331649800.0,sse
2023-08-08,510500,8285368600.0,sse
2023-08-08,512100,4519217600.0,sse
2023-08-08,588000,78937168200.0,sse
2023-08-08,588080,26587628100.0,sse
2023-08-09,510050,24120666800.0,sse
2023-08-09,510300,26553187700.0,sse
2023-08-09,510310,13388307400.0,sse
2023-08-09,510330,7599849800.0,sse
2023-08-09,510500,8584568600.0,sse
2023-08-09,512100,4590217600.0,sse
2023-08-09,588000,79202668200.0,sse
2023-08-09,588080,26779628100.0,sse
2023-08-10,510050,24262866800.0,sse
2023-08-10,510300,26882587700.0,sse
2023-08-10,510310,13460307400.0,sse
2023-08-10,510330,7754649800.0,sse
2023-08-10,510500,8617768600.0,sse
2023-08-10,512100,4594217600.0,sse
2023-08-10,588000,79445668200.0,sse
