date,close,dd,qvix,breadth,rsi,boll_z,turnover,margin,fear,value,composite,nt_intensity,nt_etf_flow,composite_final,multiplier_final
2025-11-06,4693.4,-1.1466,19.17,77.3519,57.7849,1.0621,1.2149,2.1127,30.8037,63.9042,53.974,0.0,-4017202100.0,53.974,1.0
2025-11-07,4678.79,-1.4543,19.09,78.0488,56.247,0.7562,1.1774,2.0559,32.0112,64.3422,54.6429,0.0,-1324911100.0,54.6429,1.0
2025-11-10,4695.05,-1.1119,19.09,80.1394,57.5995,0.9288,1.1844,2.2758,30.4884,63.6719,53.7169,0.9152,282709400.0,53.7169,1.0
2025-11-11,4652.17,-2.015,20.22,77.972,52.9508,0.1514,1.1943,2.3425,34.9483,64.869,55.8928,0.0,-596704200.0,55.8928,1.0
2025-11-12,4645.91,-2.1469,20.91,78.3217,52.2874,0.0077,1.2037,2.1186,36.0438,64.6219,56.0485,3.3222,1014418400.0,56.0485,1.0
2025-11-13,4702.07,-0.964,20.52,77.6224,57.4394,0.9099,1.2011,1.9677,32.6968,63.2136,54.0586,0.0,-365351200.0,54.0586,1.0
2025-11-14,4628.14,-2.5211,20.69,76.2238,49.8138,-0.5563,1.1973,2.5638,37.9765,65.3001,57.103,3.4574,1049464300.0,57.103,1.0
2025-11-17,4598.05,-3.1549,21.22,73.8676,47.0745,-1.3974,1.1678,2.8628,41.8786,66.6015,59.1847,10.011,2994350400.0,59.1847,1.0
2025-11-18,4568.19,-3.7838,22.09,72.1254,44.4616,-1.9074,1.1614,2.3736,45.7619,67.5263,60.997,0.4814,141952000.0,60.997,1.5
2025-11-19,4588.29,-3.3605,21.34,72.8223,46.6099,-1.4583,1.138,1.8384,43.7425,66.3861,59.593,0.0,-436040100.0,59.593,1.0
2025-11-20,4564.95,-3.8521,20.85,71.5789,44.4593,-1.7997,1.1004,1.6623,45.718,66.8224,60.4911,4.741,1399688100.0,60.4911,1.5
2025-11-21,4453.61,-6.1971,22.53,64.5614,35.9403,-2.8817,1.1028,0.2208,55.3827,70.2883,65.8167,59.6094,13082028000.0,65.8167,1.5
2025-11-24,4448.05,-6.3142,21.3,65.9649,35.5737,-2.3881,1.0817,-0.8924,54.7898,70.8109,66.0045,22.5765,7405061800.0,66.0045,1.5
2025-11-25,4490.4,-5.4223,20.52,67.0175,40.5478,-1.6089,1.0682,-1.2396,50.0869,69.2096,63.4728,0.0,-6488412000.0,63.4728,1.5
2025-11-26,4517.63,-4.8487,19.7,67.0175,43.5649,-1.1671,1.0751,-1.4591,47.4071,68.5894,62.2347,0.0,-7023920200.0,62.2347,1.5
2025-11-27,4515.4,-4.8957,18.7564,65.2632,43.3707,-1.0864,1.0754,-1.0545,46.3585,68.2648,61.6929,0.0,-1690278200.0,61.6929,1.5
2025-11-28,4526.66,-4.6585,18.64,65.9649,44.7103,-0.8558,1.03,-0.4992,44.94,68.3801,61.3481,0.0,-136104500.0,61.3481,1.5
2025-12-01,4576.49,-3.609,18.99,68.5315,50.3121,-0.1691,1.0468,-0.4157,41.3856,66.9986,59.3147,0.0,-3254836200.0,59.3147,1.0
2025-12-02,4554.33,-4.0757,19.1,65.7343,47.9838,-0.4158,1.0207,-0.1934,43.3948,67.3346,60.1527,0.0,-1322241000.0,60.1527,1.5
2025-12-03,4531.05,-4.5661,18.4,65.7343,45.5966,-0.6539,1.0075,-0.3377,44.092,68.1748,60.95,0.7475,247294200.0,60.95,1.5
2025-12-04,4546.57,-4.2392,17.0,64.6853,47.4728,-0.3774,0.9881,-0.5668,42.2381,67.5363,59.9468,5.0435,1662687600.0,59.9468,1.0
2025-12-05,4584.54,-3.4395,16.0,66.7832,51.848,0.22,1.0038,-0.4611,37.9482,66.8997,58.2142,14.3929,4721132800.0,58.2142,1.0
2025-12-08,4621.75,-2.6557,15.72,65.7343,55.7388,0.8767,1.0218,-0.0166,34.8972,65.917,56.6111,5.7516,1885235200.0,56.6111,1.0
2025-12-09,4598.22,-3.1513,15.31,62.5874,52.8316,0.5743,1.0578,0.2305,36.4292,66.7212,57.6336,0.0,-2967377000.0,57.6336,1.0
2025-12-10,4591.83,-3.2859,16.45,62.2378,52.0379,0.5367,1.0705,0.496,37.6341,67.2611,58.373,0.0,-3645014000.0,58.373,1.0
2025-12-11,4552.18,-4.121,16.12,60.8392,47.29,-0.013,1.107,0.0801,40.3698,68.4818,60.0482,0.8271,264103100.0,60.0482,1.5
2025-12-12,4580.95,-3.5151,15.49,62.2378,50.7979,0.659,1.1496,0.3651,36.2543,67.8816,58.3934,19.7062,6265554400.0,58.3934,1.0
2025-12-15,4552.06,-4.1236,15.65,62.9371,47.3875,0.0868,1.118,0.2519,38.7069,67.6251,58.9497,0.0,-842021100.0,58.9497,1.0
2025-12-16,4497.55,-5.2717,16.34,60.8392,41.699,-1.0229,1.0961,0.1293,44.3829,69.2958,61.8219,0.6222,200334800.0,61.8219,1.5
2025-12-17,4579.88,-3.5376,16.11,61.8881,51.2229,0.7813,1.0999,0.224,37.1093,66.9922,58.0273,8.357,2662308400.0,58.0273,1.0
2025-12-18,4552.79,-4.1082,16.53,63.2867,48.4201,0.2022,1.0759,0.3302,39.1822,67.3121,58.8732,2.1999,703437000.0,58.8732,1.0
2025-12-19,4568.18,-3.784,15.68,63.5088,50.0909,0.4629,1.0335,1.7166,36.251,67.1036,57.8478,5.1977,1662485600.0,57.8478,1.0
2025-12-22,4611.62,-2.8691,14.9,63.1579,54.5647,1.5165,1.0438,2.3519,30.9494,65.7609,55.3174,0.0,-5158408000.0,55.3174,1.0
2025-12-23,4620.73,-2.6772,14.67,62.807,55.4663,1.6332,1.0646,2.7923,29.604,65.4147,54.6715,0.0,-5482975600.0,54.6715,1.0
2025-12-24,4634.06,-2.3965,15.65,63.1579,56.8166,1.7746,1.0733,2.9547,29.5807,65.0825,54.432,5.5801,1799655600.0,54.432,1.0
2025-12-25,4642.54,-2.2179,15.24,64.2105,57.6953,1.7825,1.1047,2.9932,28.2938,64.7737,53.8297,6.7908,2185360000.0,53.8297,1.0
2025-12-26,4657.24,-1.9082,15.61,64.9123,59.2437,1.8937,1.1546,2.848,27.4522,64.5235,53.4021,22.7414,7321531700.0,53.4021,1.0
2025-12-29,4639.37,-2.2846,16.03,63.986,56.5349,1.2987,1.1853,2.7612,30.5278,64.4582,54.279,0.0,-5266211100.0,54.279,1.0
